법인코드,법인명,업종,상장일자,주요품목
A035510,신세계 I&C,IT서비스,20060518,"IT시스템 개발, 운영 및 유지보수, IT 컨설팅, IT장비솔루션 총판, 아웃소싱, IDC, IT기기 및 휴대폰 유통, 전자상품권"
A035600,KG이니시스,IT서비스,20021122,전자지불서비스
A035610,솔본,건강관리기술,19990813,인터넷전화 서비스 및 00770 국제전화서비스
A035620,바른손이앤에이,게임소프트웨어와서비스,19990813,게임 개발 및 서비스
A035720,카카오,인터넷소프트웨어와서비스,19991111,인터넷 서비스(인터넷 광고)
A035760,CJ오쇼핑,인터넷과카탈로그소매,19991123,"의류, 생활주방, 가전제품, 보석, 기타"
A035810,이지바이오,식품,19991123,발효식품
A035890,서희건설,건설,19991224,"토목, 건축, 부동산임대업"
A035900,JYP Ent.,방송과엔터테인먼트,20010830,오디오물 출판 및 원판 녹음 관련 제품
A036000,예림당,항공사,19991130,무선가입자망 단말기 및 차량용핸즈프리
A036010,아비코전자,전기제품,20020703,"전자저항기, 전자인덕터"
A036030,KTH,인터넷소프트웨어와서비스,19991224,"푸딩시리즈,아임IN 등 모바일서비스"
A036090,위지트,디스플레이장비및부품,19991210,LCD 반도체
A036120,SCI평가정보,신용평가서비스,19991207,"채권추심,신용평가,신용조회"
A036170,씨티엘,디스플레이장비및부품,19991221,"업반도체제조용자동온도조절장치,항온항습기"
A036180,영인프런티어,생명과학도구및서비스,19991221,"무선통신,방송및응용장치제조업"
A036190,금화피에스시,건설,20001226,"설비,철물,전기,강구조물"
A036200,유니셈,반도체와반도체장비,19991210,반도체장비(DryGasScrubber)
A036260,이매진아시아,방송과엔터테인먼트,19991210,연예인 매니지먼트
A036420,제이콘텐트리,방송과엔터테인먼트,20000323,"신문, 피혁의류"
A036460,한국가스공사,가스유틸리티,19991215,"액화천연가스 공급,제조,도매,개발"
A036480,대성미생물,제약,20000404,"동물용 의약품, 미생물제재"
A036490,SK머티리얼즈,디스플레이장비및부품,19991214,"반도체 및 디스플레이용 특수가스(NF3, SiH4, WF6 등)"
A036500,에스에스컴텍,화학,19991214,"반도체 포장재원료 및 고기능성, 환경친화적 컴파운드생산"
A036530,S&T홀딩스,자동차부품,20021022,"지배,경영지도,정리,육성"
A036540,SFA반도체,반도체와반도체장비,20010502,"반도체패키지(SOP,DIP,QFP)"
A036560,영풍정밀,기계,19991228,"펌프, 벨브, 공사,주조 등"
A036570,엔씨소프트,게임소프트웨어와서비스,20030522,"인터넷머그게임(리니지),그룹웨어,인터넷커뮤니티 개발,유지,공급"
A036580,팜스코,식품,19991025,"배합사료 제조,도매"
A036620,버추얼텍,종이와목재,20000111,"고지유통, ERP시스템 운영"
A036630,세종텔레콤,다각화된통신서비스,20000104,WLL/GPS/위성DMB/VoIP 단말기
A036640,HRS,화학,20000530,실리콘 컴파운드제품 제조
A036670,KCI,화학,20010103,"폴리머,레진,계면활성제"
A036690,코맥스,통신장비,20000118,"홈네트워크시스템,CCTV 방송설비"
A036710,심텍홀딩스,전자장비와기기,20000104,반도체용 인쇄회로기판
A036800,나이스정보통신,다각화된통신서비스,20000503,카드 VAN사업
A036810,에프에스티,반도체와반도체장비,20000118,"펠리클(반도체부품),칠러장비,반도체유통"
A036830,솔브레인,반도체와반도체장비,20000118,"반도체,디스플레이,2차전지 공정용 화학제품"
A036890,진성티이씨,기계,20000720,트랙롤라. 플로팅 씰
A036930,주성엔지니어링,반도체와반도체장비,19991224,LP CVD
A037070,파세코,가정용기기와용품,20000104,"석유스토브, 식기건조기,식기세척기"
A037230,한국팩키지,포장재,19991221,카톤팩
A037270,YG PLUS,광고,20030801,"광고대행,광고물 제작"
A037330,인지디스플레,디스플레이장비및부품,19991214,"TFT-LCDCHASSIS,TFT-LCDLAMPREFLECTOR,ICLEADFRAME,TRLEADFRAME"
A037350,성도이엔지,반도체와반도체장비,20000111,"반도체크린룸 시공, 반도체장비제조"
A037370,EG,무역회사와판매업체,20000111,"산화철, 대기수처리방지시설, 무역"
A037400,우리조명,디스플레이장비및부품,19991216,"변환장치 제조업 백열전구, 형광등"
A037440,희림,건설,20000203,설계 및 감리용역
A037460,삼지전자,통신장비,19991216,"통신기기,정보기기,BACKLIGHTUNIT사업"
A037560,CJ헬로비전,방송과엔터테인먼트,20121109,"케이블TV, 인터넷서비스 등"
A037620,미래에셋증권,증권,20060215,자산관리형 증권업
A037710,광주신세계,백화점과일반상점,20020207,백화점
A037760,쎄니트,비철금속,20000407,스테인레스 냉연강판
A037950,엘컴텍,핸드셋,20000824,"BLU(Back Light Unit), CCM(Compact Camera Module), Display용 EL"
A038010,제일테크노스,건축제품,20000111,DECK PKATE
A038060,루멘스,디스플레이장비및부품,20060808,LED개발 및 제조
A038070,서린바이오,생물공학,20051025,생명과학연구기기및시약
A038110,에코플라스틱,자동차부품,20000323,BUMPER 및 자동차TRIM류
A038160,팍스넷,IT서비스,20160801,"금융솔루션, 증권정보, 광고"
A038290,마크로젠,생명과학도구및서비스,20000222,"DNA Sequencing, Microarray, Genetically Engineered Mouse"
A038340,리젠,전기제품,20011122,"유류도소매,캐패시터,마스크팩"
A038390,레드캡투어,도로와철도운송,20000201,"S/W개발 및 공급, DB개발"
A038460,바이오스마트,전자장비와기기,20000622,"M/S 카드제조업, IC 카드제조, 카드장비판매"
A038500,동양시멘트,건축자재,20010201,"시스템통합(SI), 네트워크장비"
A038530,코아크로스,전자장비와기기,20000609,"주문형반도체, IMT-2000 Modem Chip 등"
A038540,텍셀네트컴,IT서비스,20000818,전자계전기(RELAY)
A038620,위즈코프,석유와가스,20000504,인터넷 인프라 및 응용
A038680,에스넷,통신장비,20000427,"네트워크장비 설치 및 납품, 유지보수"
A038870,에코바이오,독립전력생산및에너지거래,20010529,"판매시점정보시스템(POS), 금전등록기"
A038880,아이에이,자동차부품,20000427,자동차용 반도체
A038950,파인디지털,전자제품,20000504,"원격 RF 감시장치, 디지털 광 중계기, 노드분배기"
A039010,현대통신,통신장비,20000720,홈오토메이션 제조
A039020,이건창호,건축제품,20000504,창호
A039030,이오테크닉스,반도체와반도체장비,20000824,레이저 마커 및 레이저 응용기기
A039130,하나투어,"호텔,레스토랑,레저",20111101,"일반여행알선,컴퓨터프로그램 개발,보급,통신판매"
A039200,오스코텍,생물공학,20070117,"뼈이식재,건강식품소재"
A039230,폭스브레인,디스플레이장비및부품,20000622,"반도체 검사장비, TFT-LCD 검사장치& 검사장비"
A039240,경남스틸,철강,20000307,"냉연강판,아연도강판, 산세코일, 열연아연도금강판, 전기아연도금강판 등"
A039290,인포뱅크,IT서비스,20060704,"모바일메시징서비스,휴대폰단말기용S/W개발용역"
A039310,세중,"호텔,레스토랑,레저",20000609,나모웹에디터
A039340,한국경제TV,방송과엔터테인먼트,20040730,"광고수입, 협찬수입"
A039420,케이엘넷,IT서비스,20020312,EC/EDI
A039440,에스티아이,반도체와반도체장비,20020228,"Chemical 중앙공급시스템(C.C.S.S), 세정·식각시스템"
A039490,키움증권,증권,20090803,"유가증권의 매매, 위탁, 인수, 주선"
A039560,다산네트웍스,통신장비,20000622,네트워크 통신장비
A039570,아이콘트롤스,건설,20150924,"기계설비공사, 스마트홈, 지능형 빌딩, SOC"
A039610,화성,기계,20000316,"가스밸브, 매몰용접용 볼밸브, 온수분배기"
A039670,스포츠서울,출판,20040116,신문사업(스포츠ㆍ연예 전문 일간지)
A039740,한국정보공학,전자장비와기기,20000706,"그룹웨어, 자료관리시스템"
A039790,위노바,화장품,20000725,"전자파장해 대책부품(쉴드폼, 디스펜싱개스켓 등)"
A039830,오로라,레저용장비와제품,20010103,"캐릭터디자인,캐릭터완구 등"
A039840,디오,건강관리장비와용품,20000629,자동포장기계
A039860,나노엔텍,건강관리장비와용품,20000816,의료기기 및 실험기기
A039980,리노스,"섬유,의류,신발,호화품",20020813,"TRS통신, Kipling Bag외"
A040160,누리텔레콤,소프트웨어,20000829,"NASCenter2000(전산자원통합관리시스템),PowerAMR(자동원격검침장치)"
A040300,YTN,방송과엔터테인먼트,20010904,광고/협찬 및 프로그램 제작
A040350,큐로컴,IT서비스,20020110,"시스템통합, 지능형교통시스템"
A040420,정상제이엘에스,교육서비스,20000801,어학교육업
A040610,SG&G,자동차부품,20000427,생활정보신문
A040910,아이씨디,디스플레이장비및부품,20110805,"건식세정기,LCD,반도체 장비,광정보통신 부품,장비 제조,연구개발,용역 서비스,수출입"
A041020,인프라웨어,소프트웨어,20051028,임베디드브라우저(WAP브라우저)
A041140,넥슨지티,게임소프트웨어와서비스,20000725,게임소프트웨어개발 공급
A041190,우리기술투자,창업투자,20000609,창업자에 대한 투자 및 융자
A041440,에버다임,기계,20031114,"콘크리트펌프트럭, 중장비개량사업"
A041460,한국전자인증,IT서비스,20101119,"개인용이메일 보안,인증업무,전자상거래관련 인증서비스/기업용 인증솔루션 제공"
A041510,에스엠,방송과엔터테인먼트,20000427,"음반(CD,MC),연예 대리"
A041520,이라이콤,핸드셋,20030704,TFT-LCD용 Back Light Unit
A041590,젬백스테크놀러지,핸드셋,20021101,액정표시장치(모듈)
A041650,상신브레이크,자동차부품,20041027,"자동차 브레이크 슈 어셈블리,브레이크패드 제조/군납업,무역/부동산 임대"
A041830,인바디,건강관리장비와용품,20001214,정밀 체성분 분석기
A041910,에스텍파마,제약,20040206,원료의약품
A041920,메디아나,건강관리장비와용품,20141007,"환자감시장치, 자동심장 제세동기(AED)"
A041930,동아화성,자동차부품,20011226,자동차용 고무부품
A041960,코미팜,제약,20011030,동물약품
A042040,케이피엠테크,전자장비와기기,20030107,"표면처리약품, 전자동 도금설비"
A042110,에스씨디,전기제품,20000713,전자렌지용 MOTOR 및 냉장고용 TIMER
A042370,비츠로테크,전기장비,20000803,"차단기, 개폐기"
A042420,네오위즈홀딩스,게임소프트웨어와서비스,20000627,지주사업
A042500,링네트,IT서비스,20020110,네트워크 구축(Network Integration)
A042510,라온시큐어,소프트웨어,20010103,소프트웨어 개발 및 공급
A042520,한스바이오메드,생물공학,20091009,"인체이식용조직(인조피부,인조뼈),의료용시술재료(가슴보형물)"
A042600,새로닉스,디스플레이장비및부품,20021001,"광학시트, FFC"
A042660,대우조선해양,조선,20010202,선박 제조
A042670,두산인프라코어,기계,20010202,"굴삭기,엔진 제조,도소매"
A042700,한미반도체,반도체와반도체장비,20050722,"반도체 후공정장비,반도체금형 제조/부동산 매매,임대"
A042940,르네코,건설,20001019,"정보통신망 구축, DVR, ITS, 기타방송장비 등"
A043090,팜스웰바이오,제약,20011011,"바이오리엑터(Bioreactor, 생물반응기)"
A043100,솔고바이오,건강관리장비와용품,20000808,"가정용 온열치료기,의료기구"
A043150,바텍,건강관리장비와용품,20060929,"치과용디지털X-ray기기(파노라마,CT)"
A043200,파루,에너지장비및서비스,20000719,"온습도 조절기(에어쿨), 무인방제기(야호)"
A043220,유아이엠엔터,석유와가스,20010703,"유류판매, IT기기 유통"
A043260,성호전자,전기제품,20011129,필름 콘덴서
A043290,케이맥,디스플레이장비및부품,20111025,"FPD, 반도체 공정용 검사장비 및 바이오/의료진단기기, Lab용 분석기기"
A043340,에쎈테크,기계,20000829,LPG밸브
A043360,디지아이,컴퓨터와주변기기,20010720,"잉크젯 플로터, 커팅 플로터"
A043370,평화정공,자동차부품,20011213,"자동차용 도어랫치, 도어힌지"
A043580,에임하이,전자장비와기기,20010802,트랜지스터
A043590,크로바하이텍,전기제품,20011220,"트랜스포머, 코일"
A043610,KT뮤직,방송과엔터테인먼트,20000720,유무선 음악포털서비스
A043650,국순당,음료,20000824,탁주 및 약주
A043710,서울리거,핸드셋,20020711,모바일 주변 기기류
A043910,자연과환경,상업서비스와공급품,20051118,"스테인레스파이프, 다공성식생블록,조경원예자재"
A044060,조광ILI,기계,20010118,"안전밸브,스팀트랩"
A044180,KD건설,건설,20001116,몰드베이스(Mold Base)
A044340,위닉스,가정용기기와용품,20001024,일반목적용 기계제조업
A044380,주연테크,컴퓨터와주변기기,20061115,"각종컴퓨터,주변기기 제조/소프트웨어 개발"
A044450,KSS해운,해운사,20071026,"특수화물해상운송(케이컬,액화가스,냉동.냉장화물),선박대여"
A044480,유니더스,가정용품,20010111,"콘돔,고무골무,의료용 장갑"
